,Pais_comprador,Industria,Año,Mes,Monto,t-1,t-2,t-3,t-6
3651,598334.9066666666,5480042.013492064,2005.0,5,0.0,6.0,0.0,0.0,0.0
3652,598334.9066666666,5480042.013492064,2005.0,6,0.0,0.0,6.0,0.0,0.0
3653,598334.9066666666,5480042.013492064,2005.0,7,0.0,0.0,0.0,6.0,0.0
3654,598334.9066666666,5480042.013492064,2005.0,8,0.0,0.0,0.0,0.0,0.0
3655,598334.9066666666,5480042.013492064,2005.0,9,0.0,0.0,0.0,0.0,0.0
3656,598334.9066666666,5480042.013492064,2005.0,10,0.0,0.0,0.0,0.0,6.0
3657,598334.9066666666,5480042.013492064,2005.0,11,0.0,0.0,0.0,0.0,0.0
3658,598334.9066666666,5480042.013492064,2005.0,12,0.0,0.0,0.0,0.0,0.0
3659,598334.9066666666,5480042.013492064,2006.0,1,0.0,0.0,0.0,0.0,0.0
3660,598334.9066666666,5480042.013492064,2006.0,2,0.0,0.0,0.0,0.0,0.0
3661,598334.9066666666,5480042.013492064,2006.0,3,0.0,0.0,0.0,0.0,0.0
3662,598334.9066666666,5480042.013492064,2006.0,4,0.0,0.0,0.0,0.0,0.0
3663,598334.9066666666,5480042.013492064,2006.0,5,0.0,0.0,0.0,0.0,0.0
3664,598334.9066666666,5480042.013492064,2006.0,6,0.0,0.0,0.0,0.0,0.0
3665,598334.9066666666,5480042.013492064,2006.0,7,0.0,0.0,0.0,0.0,0.0
3666,598334.9066666666,5480042.013492064,2006.0,8,0.0,0.0,0.0,0.0,0.0
3667,598334.9066666666,5480042.013492064,2006.0,9,0.0,0.0,0.0,0.0,0.0
3668,598334.9066666666,5480042.013492064,2006.0,10,0.0,0.0,0.0,0.0,0.0
3669,598334.9066666666,5480042.013492064,2006.0,11,506.0,0.0,0.0,0.0,0.0
3670,598334.9066666666,5480042.013492064,2006.0,12,0.0,506.0,0.0,0.0,0.0
3671,598334.9066666666,5480042.013492064,2007.0,1,0.0,0.0,506.0,0.0,0.0
3672,598334.9066666666,5480042.013492064,2007.0,2,0.0,0.0,0.0,506.0,0.0
3673,598334.9066666666,5480042.013492064,2007.0,3,0.0,0.0,0.0,0.0,0.0
3674,598334.9066666666,5480042.013492064,2007.0,4,0.0,0.0,0.0,0.0,0.0
3675,598334.9066666666,5480042.013492064,2007.0,5,0.0,0.0,0.0,0.0,506.0
3676,598334.9066666666,5480042.013492064,2007.0,6,10.0,0.0,0.0,0.0,0.0
3677,598334.9066666666,5480042.013492064,2007.0,7,0.0,10.0,0.0,0.0,0.0
3678,598334.9066666666,5480042.013492064,2007.0,8,0.0,0.0,10.0,0.0,0.0
3679,598334.9066666666,5480042.013492064,2007.0,9,0.0,0.0,0.0,10.0,0.0
3680,598334.9066666666,5480042.013492064,2007.0,10,0.0,0.0,0.0,0.0,0.0
3681,598334.9066666666,5480042.013492064,2007.0,11,0.0,0.0,0.0,0.0,0.0
3682,598334.9066666666,5480042.013492064,2007.0,12,0.0,0.0,0.0,0.0,10.0
3683,598334.9066666666,5480042.013492064,2008.0,1,56.0,0.0,0.0,0.0,0.0
3684,598334.9066666666,5480042.013492064,2008.0,2,0.0,56.0,0.0,0.0,0.0
3685,598334.9066666666,5480042.013492064,2008.0,3,0.0,0.0,56.0,0.0,0.0
3686,598334.9066666666,5480042.013492064,2008.0,4,150.0,0.0,0.0,56.0,0.0
3687,598334.9066666666,5480042.013492064,2008.0,5,0.0,150.0,0.0,0.0,0.0
3688,598334.9066666666,5480042.013492064,2008.0,6,480.0,0.0,150.0,0.0,0.0
3689,598334.9066666666,5480042.013492064,2008.0,7,0.0,480.0,0.0,150.0,56.0
3690,598334.9066666666,5480042.013492064,2008.0,8,280.0,0.0,480.0,0.0,0.0
3691,598334.9066666666,5480042.013492064,2008.0,9,360.0,280.0,0.0,480.0,0.0
3692,598334.9066666666,5480042.013492064,2008.0,10,840.0,360.0,280.0,0.0,150.0
3693,598334.9066666666,5480042.013492064,2008.0,11,680.0,840.0,360.0,280.0,0.0
3694,598334.9066666666,5480042.013492064,2008.0,12,0.0,680.0,840.0,360.0,480.0
3695,598334.9066666666,5480042.013492064,2009.0,1,300.0,0.0,680.0,840.0,0.0
3696,598334.9066666666,5480042.013492064,2009.0,2,0.0,300.0,0.0,680.0,280.0
3697,598334.9066666666,5480042.013492064,2009.0,3,0.0,0.0,300.0,0.0,360.0
3698,598334.9066666666,5480042.013492064,2009.0,4,0.0,0.0,0.0,300.0,840.0
3699,598334.9066666666,5480042.013492064,2009.0,5,0.0,0.0,0.0,0.0,680.0
3700,598334.9066666666,5480042.013492064,2009.0,6,56530.0,0.0,0.0,0.0,0.0
3701,598334.9066666666,5480042.013492064,2009.0,7,0.0,56530.0,0.0,0.0,300.0
3702,598334.9066666666,5480042.013492064,2009.0,8,511.0,0.0,56530.0,0.0,0.0
3703,598334.9066666666,5480042.013492064,2009.0,9,1.0,511.0,0.0,56530.0,0.0
3704,598334.9066666666,5480042.013492064,2009.0,10,475.0,1.0,511.0,0.0,0.0
3705,598334.9066666666,5480042.013492064,2009.0,11,56400.0,475.0,1.0,511.0,0.0
3706,598334.9066666666,5480042.013492064,2009.0,12,145529.0,56400.0,475.0,1.0,56530.0
3707,598334.9066666666,5480042.013492064,2010.0,1,0.0,145529.0,56400.0,475.0,0.0
3708,598334.9066666666,5480042.013492064,2010.0,2,10.0,0.0,145529.0,56400.0,511.0
3709,598334.9066666666,5480042.013492064,2010.0,3,22840.0,10.0,0.0,145529.0,1.0
3710,598334.9066666666,5480042.013492064,2010.0,4,25.0,22840.0,10.0,0.0,475.0
3711,598334.9066666666,5480042.013492064,2010.0,5,9.0,25.0,22840.0,10.0,56400.0
3712,598334.9066666666,5480042.013492064,2010.0,6,0.0,9.0,25.0,22840.0,145529.0
3713,598334.9066666666,5480042.013492064,2010.0,7,4201.0,0.0,9.0,25.0,0.0
3714,598334.9066666666,5480042.013492064,2010.0,8,126.0,4201.0,0.0,9.0,10.0
3715,598334.9066666666,5480042.013492064,2010.0,9,0.0,126.0,4201.0,0.0,22840.0
3716,598334.9066666666,5480042.013492064,2010.0,10,264423.0,0.0,126.0,4201.0,25.0
3717,598334.9066666666,5480042.013492064,2010.0,11,210.0,264423.0,0.0,126.0,9.0
3718,598334.9066666666,5480042.013492064,2010.0,12,478.0,210.0,264423.0,0.0,0.0
3719,598334.9066666666,5480042.013492064,2011.0,1,0.0,478.0,210.0,264423.0,4201.0
3720,598334.9066666666,5480042.013492064,2011.0,2,0.0,0.0,478.0,210.0,126.0
3721,598334.9066666666,5480042.013492064,2011.0,3,486.0,0.0,0.0,478.0,0.0
3722,598334.9066666666,5480042.013492064,2011.0,4,6076.0,486.0,0.0,0.0,264423.0
3723,598334.9066666666,5480042.013492064,2011.0,5,293.0,6076.0,486.0,0.0,210.0
3724,598334.9066666666,5480042.013492064,2011.0,6,475020.0,293.0,6076.0,486.0,478.0
3725,598334.9066666666,5480042.013492064,2011.0,7,2318.0,475020.0,293.0,6076.0,0.0
3726,598334.9066666666,5480042.013492064,2011.0,8,0.0,2318.0,475020.0,293.0,0.0
3727,598334.9066666666,5480042.013492064,2011.0,9,0.0,0.0,2318.0,475020.0,486.0
3728,598334.9066666666,5480042.013492064,2011.0,10,0.0,0.0,0.0,2318.0,6076.0
3729,598334.9066666666,5480042.013492064,2011.0,11,3603.0,0.0,0.0,0.0,293.0
3730,598334.9066666666,5480042.013492064,2011.0,12,391.0,3603.0,0.0,0.0,475020.0
3731,598334.9066666666,5480042.013492064,2012.0,1,114660.0,391.0,3603.0,0.0,2318.0
3732,598334.9066666666,5480042.013492064,2012.0,2,0.0,114660.0,391.0,3603.0,0.0
3733,598334.9066666666,5480042.013492064,2012.0,3,78181.0,0.0,114660.0,391.0,0.0
3734,598334.9066666666,5480042.013492064,2012.0,4,12360.0,78181.0,0.0,114660.0,0.0
3735,598334.9066666666,5480042.013492064,2012.0,5,328885.0,12360.0,78181.0,0.0,3603.0
3736,598334.9066666666,5480042.013492064,2012.0,6,279917.0,328885.0,12360.0,78181.0,391.0
3737,598334.9066666666,5480042.013492064,2012.0,7,150659.0,279917.0,328885.0,12360.0,114660.0
3738,598334.9066666666,5480042.013492064,2012.0,8,0.0,150659.0,279917.0,328885.0,0.0
3739,598334.9066666666,5480042.013492064,2012.0,9,170530.0,0.0,150659.0,279917.0,78181.0
3740,598334.9066666666,5480042.013492064,2012.0,10,0.0,170530.0,0.0,150659.0,12360.0
3741,598334.9066666666,5480042.013492064,2012.0,11,60913.0,0.0,170530.0,0.0,328885.0
3742,598334.9066666666,5480042.013492064,2012.0,12,3.0,60913.0,0.0,170530.0,279917.0
3743,598334.9066666666,5480042.013492064,2013.0,1,70400.0,3.0,60913.0,0.0,150659.0
3744,598334.9066666666,5480042.013492064,2013.0,2,0.0,70400.0,3.0,60913.0,0.0
3745,598334.9066666666,5480042.013492064,2013.0,3,0.0,0.0,70400.0,3.0,170530.0
3746,598334.9066666666,5480042.013492064,2013.0,4,2658.0,0.0,0.0,70400.0,0.0
3747,598334.9066666666,5480042.013492064,2013.0,5,244087.0,2658.0,0.0,0.0,60913.0
3748,598334.9066666666,5480042.013492064,2013.0,6,0.0,244087.0,2658.0,0.0,3.0
3749,598334.9066666666,5480042.013492064,2013.0,7,0.0,0.0,244087.0,2658.0,70400.0
3750,598334.9066666666,5480042.013492064,2013.0,8,248320.0,0.0,0.0,244087.0,0.0
3751,598334.9066666666,5480042.013492064,2013.0,9,0.0,248320.0,0.0,0.0,0.0
3752,598334.9066666666,5480042.013492064,2013.0,10,0.0,0.0,248320.0,0.0,2658.0
3753,598334.9066666666,5480042.013492064,2013.0,11,0.0,0.0,0.0,248320.0,244087.0
3754,598334.9066666666,5480042.013492064,2013.0,12,0.0,0.0,0.0,0.0,0.0
3755,598334.9066666666,5480042.013492064,2014.0,1,0.0,0.0,0.0,0.0,0.0
3756,598334.9066666666,5480042.013492064,2014.0,2,0.0,0.0,0.0,0.0,248320.0
3757,598334.9066666666,5480042.013492064,2014.0,3,0.0,0.0,0.0,0.0,0.0
3758,598334.9066666666,5480042.013492064,2014.0,4,0.0,0.0,0.0,0.0,0.0
3759,598334.9066666666,5480042.013492064,2014.0,5,2870.0,0.0,0.0,0.0,0.0
3760,598334.9066666666,5480042.013492064,2014.0,6,0.0,2870.0,0.0,0.0,0.0
3761,598334.9066666666,5480042.013492064,2014.0,7,0.0,0.0,2870.0,0.0,0.0
3762,598334.9066666666,5480042.013492064,2014.0,8,0.0,0.0,0.0,2870.0,0.0
3763,598334.9066666666,5480042.013492064,2014.0,9,89760.0,0.0,0.0,0.0,0.0
3764,598334.9066666666,5480042.013492064,2014.0,10,5396.0,89760.0,0.0,0.0,0.0
3765,598334.9066666666,5480042.013492064,2014.0,11,108900.0,5396.0,89760.0,0.0,2870.0
3766,598334.9066666666,5480042.013492064,2014.0,12,0.0,108900.0,5396.0,89760.0,0.0
3767,598334.9066666666,5480042.013492064,2015.0,1,306.0,0.0,108900.0,5396.0,0.0
3768,598334.9066666666,5480042.013492064,2015.0,2,0.0,306.0,0.0,108900.0,0.0
3769,598334.9066666666,5480042.013492064,2015.0,3,0.0,0.0,306.0,0.0,89760.0
3770,598334.9066666666,5480042.013492064,2015.0,4,60720.0,0.0,0.0,306.0,5396.0
3771,598334.9066666666,5480042.013492064,2015.0,5,587.0,60720.0,0.0,0.0,108900.0
3772,598334.9066666666,5480042.013492064,2015.0,6,0.0,587.0,60720.0,0.0,0.0
3773,598334.9066666666,5480042.013492064,2015.0,7,0.0,0.0,587.0,60720.0,306.0
3774,598334.9066666666,5480042.013492064,2015.0,8,0.0,0.0,0.0,587.0,0.0
3775,598334.9066666666,5480042.013492064,2015.0,9,41360.0,0.0,0.0,0.0,0.0
3776,598334.9066666666,5480042.013492064,2015.0,10,359.0,41360.0,0.0,0.0,60720.0
3777,598334.9066666666,5480042.013492064,2015.0,11,2113.0,359.0,41360.0,0.0,587.0
3778,598334.9066666666,5480042.013492064,2015.0,12,0.0,2113.0,359.0,41360.0,0.0
3779,598334.9066666666,5480042.013492064,2016.0,1,0.0,0.0,2113.0,359.0,0.0
3780,598334.9066666666,5480042.013492064,2016.0,2,0.0,0.0,0.0,2113.0,0.0
3781,598334.9066666666,5480042.013492064,2016.0,3,4445.0,0.0,0.0,0.0,41360.0
3782,598334.9066666666,5480042.013492064,2016.0,4,31200.0,4445.0,0.0,0.0,359.0
3783,598334.9066666666,5480042.013492064,2016.0,5,0.0,31200.0,4445.0,0.0,2113.0
3784,598334.9066666666,5480042.013492064,2016.0,6,2359.0,0.0,31200.0,4445.0,0.0
3785,598334.9066666666,5480042.013492064,2016.0,7,862853.0,2359.0,0.0,31200.0,0.0
3786,598334.9066666666,5480042.013492064,2016.0,8,1066.0,862853.0,2359.0,0.0,0.0
3787,598334.9066666666,5480042.013492064,2016.0,9,827795.0,1066.0,862853.0,2359.0,4445.0
3788,598334.9066666666,5480042.013492064,2016.0,10,90.0,827795.0,1066.0,862853.0,31200.0
3789,598334.9066666666,5480042.013492064,2016.0,11,0.0,90.0,827795.0,1066.0,0.0
3790,598334.9066666666,5480042.013492064,2016.0,12,0.0,0.0,90.0,827795.0,2359.0
3791,598334.9066666666,5480042.013492064,2017.0,1,0.0,0.0,0.0,90.0,862853.0
3792,598334.9066666666,5480042.013492064,2017.0,2,0.0,0.0,0.0,0.0,1066.0
3793,598334.9066666666,5480042.013492064,2017.0,3,0.0,0.0,0.0,0.0,827795.0
3794,598334.9066666666,5480042.013492064,2017.0,4,0.0,0.0,0.0,0.0,90.0
3795,598334.9066666666,5480042.013492064,2017.0,5,340450.0,0.0,0.0,0.0,0.0
3796,598334.9066666666,5480042.013492064,2017.0,6,85528.0,340450.0,0.0,0.0,0.0
3797,598334.9066666666,5480042.013492064,2017.0,7,0.0,85528.0,340450.0,0.0,0.0
3798,598334.9066666666,476173.8603174603,2000.0,1,0.0,0.0,85528.0,340450.0,0.0
3799,598334.9066666666,476173.8603174603,2000.0,2,0.0,0.0,0.0,85528.0,0.0
3800,598334.9066666666,476173.8603174603,2000.0,3,0.0,0.0,0.0,0.0,0.0
3801,598334.9066666666,476173.8603174603,2000.0,4,0.0,0.0,0.0,0.0,340450.0
3802,598334.9066666666,476173.8603174603,2000.0,5,0.0,0.0,0.0,0.0,85528.0
3803,598334.9066666666,476173.8603174603,2000.0,6,0.0,0.0,0.0,0.0,0.0
3804,598334.9066666666,476173.8603174603,2000.0,7,792.0,0.0,0.0,0.0,0.0
3805,598334.9066666666,476173.8603174603,2000.0,8,0.0,792.0,0.0,0.0,0.0
3806,598334.9066666666,476173.8603174603,2000.0,9,0.0,0.0,792.0,0.0,0.0
3807,598334.9066666666,476173.8603174603,2000.0,10,0.0,0.0,0.0,792.0,0.0
3808,598334.9066666666,476173.8603174603,2000.0,11,0.0,0.0,0.0,0.0,0.0
3809,598334.9066666666,476173.8603174603,2000.0,12,0.0,0.0,0.0,0.0,0.0
3810,598334.9066666666,476173.8603174603,2001.0,1,0.0,0.0,0.0,0.0,792.0
3811,598334.9066666666,476173.8603174603,2001.0,2,0.0,0.0,0.0,0.0,0.0
3812,598334.9066666666,476173.8603174603,2001.0,3,0.0,0.0,0.0,0.0,0.0
3813,598334.9066666666,476173.8603174603,2001.0,4,0.0,0.0,0.0,0.0,0.0
3814,598334.9066666666,476173.8603174603,2001.0,5,0.0,0.0,0.0,0.0,0.0
3815,598334.9066666666,476173.8603174603,2001.0,6,0.0,0.0,0.0,0.0,0.0
3816,598334.9066666666,476173.8603174603,2001.0,7,0.0,0.0,0.0,0.0,0.0
3817,598334.9066666666,476173.8603174603,2001.0,8,0.0,0.0,0.0,0.0,0.0
3818,598334.9066666666,476173.8603174603,2001.0,9,0.0,0.0,0.0,0.0,0.0
3819,598334.9066666666,476173.8603174603,2001.0,10,0.0,0.0,0.0,0.0,0.0
3820,598334.9066666666,476173.8603174603,2001.0,11,0.0,0.0,0.0,0.0,0.0
3821,598334.9066666666,476173.8603174603,2001.0,12,0.0,0.0,0.0,0.0,0.0
3822,598334.9066666666,476173.8603174603,2002.0,1,0.0,0.0,0.0,0.0,0.0
3823,598334.9066666666,476173.8603174603,2002.0,2,0.0,0.0,0.0,0.0,0.0
3824,598334.9066666666,476173.8603174603,2002.0,3,0.0,0.0,0.0,0.0,0.0
3825,598334.9066666666,476173.8603174603,2002.0,4,0.0,0.0,0.0,0.0,0.0
3826,598334.9066666666,476173.8603174603,2002.0,5,0.0,0.0,0.0,0.0,0.0
3827,598334.9066666666,476173.8603174603,2002.0,6,0.0,0.0,0.0,0.0,0.0
3828,598334.9066666666,476173.8603174603,2002.0,7,0.0,0.0,0.0,0.0,0.0
3829,598334.9066666666,476173.8603174603,2002.0,8,0.0,0.0,0.0,0.0,0.0
3830,598334.9066666666,476173.8603174603,2002.0,9,10.0,0.0,0.0,0.0,0.0
3831,598334.9066666666,476173.8603174603,2002.0,10,10.0,10.0,0.0,0.0,0.0
3832,598334.9066666666,476173.8603174603,2002.0,11,0.0,10.0,10.0,0.0,0.0
3833,598334.9066666666,476173.8603174603,2002.0,12,0.0,0.0,10.0,10.0,0.0
3834,598334.9066666666,476173.8603174603,2003.0,1,0.0,0.0,0.0,10.0,0.0
3835,598334.9066666666,476173.8603174603,2003.0,2,0.0,0.0,0.0,0.0,0.0
3836,598334.9066666666,476173.8603174603,2003.0,3,0.0,0.0,0.0,0.0,10.0
3837,598334.9066666666,476173.8603174603,2003.0,4,0.0,0.0,0.0,0.0,10.0
3838,598334.9066666666,476173.8603174603,2003.0,5,0.0,0.0,0.0,0.0,0.0
3839,598334.9066666666,476173.8603174603,2003.0,6,0.0,0.0,0.0,0.0,0.0
3840,598334.9066666666,476173.8603174603,2003.0,7,0.0,0.0,0.0,0.0,0.0
3841,598334.9066666666,476173.8603174603,2003.0,8,0.0,0.0,0.0,0.0,0.0
3842,598334.9066666666,476173.8603174603,2003.0,9,0.0,0.0,0.0,0.0,0.0
3843,598334.9066666666,476173.8603174603,2003.0,10,0.0,0.0,0.0,0.0,0.0
3844,598334.9066666666,476173.8603174603,2003.0,11,0.0,0.0,0.0,0.0,0.0
3845,598334.9066666666,476173.8603174603,2003.0,12,0.0,0.0,0.0,0.0,0.0
3846,598334.9066666666,476173.8603174603,2004.0,1,13.0,0.0,0.0,0.0,0.0
3847,598334.9066666666,476173.8603174603,2004.0,2,2.0,13.0,0.0,0.0,0.0
3848,598334.9066666666,476173.8603174603,2004.0,3,0.0,2.0,13.0,0.0,0.0
3849,598334.9066666666,476173.8603174603,2004.0,4,0.0,0.0,2.0,13.0,0.0
3850,598334.9066666666,476173.8603174603,2004.0,5,0.0,0.0,0.0,2.0,0.0
3851,598334.9066666666,476173.8603174603,2004.0,6,0.0,0.0,0.0,0.0,0.0
3852,598334.9066666666,476173.8603174603,2004.0,7,0.0,0.0,0.0,0.0,13.0
3853,598334.9066666666,476173.8603174603,2004.0,8,0.0,0.0,0.0,0.0,2.0
3854,598334.9066666666,476173.8603174603,2004.0,9,0.0,0.0,0.0,0.0,0.0
3855,598334.9066666666,476173.8603174603,2004.0,10,244.0,0.0,0.0,0.0,0.0
3856,598334.9066666666,476173.8603174603,2004.0,11,0.0,244.0,0.0,0.0,0.0
3857,598334.9066666666,476173.8603174603,2004.0,12,0.0,0.0,244.0,0.0,0.0
3858,598334.9066666666,476173.8603174603,2005.0,1,0.0,0.0,0.0,244.0,0.0
3859,598334.9066666666,476173.8603174603,2005.0,2,0.0,0.0,0.0,0.0,0.0
3860,598334.9066666666,476173.8603174603,2005.0,3,0.0,0.0,0.0,0.0,0.0
3861,598334.9066666666,476173.8603174603,2005.0,4,0.0,0.0,0.0,0.0,244.0
3862,598334.9066666666,476173.8603174603,2005.0,5,0.0,0.0,0.0,0.0,0.0
3863,598334.9066666666,476173.8603174603,2005.0,6,20.0,0.0,0.0,0.0,0.0
3864,598334.9066666666,476173.8603174603,2005.0,7,8.0,20.0,0.0,0.0,0.0
3865,598334.9066666666,476173.8603174603,2005.0,8,26.0,8.0,20.0,0.0,0.0
3866,598334.9066666666,476173.8603174603,2005.0,9,0.0,26.0,8.0,20.0,0.0
3867,598334.9066666666,476173.8603174603,2005.0,10,0.0,0.0,26.0,8.0,0.0
3868,598334.9066666666,476173.8603174603,2005.0,11,0.0,0.0,0.0,26.0,0.0
3869,598334.9066666666,476173.8603174603,2005.0,12,0.0,0.0,0.0,0.0,20.0
3870,598334.9066666666,476173.8603174603,2006.0,1,0.0,0.0,0.0,0.0,8.0
3871,598334.9066666666,476173.8603174603,2006.0,2,5.0,0.0,0.0,0.0,26.0
3872,598334.9066666666,476173.8603174603,2006.0,3,0.0,5.0,0.0,0.0,0.0
3873,598334.9066666666,476173.8603174603,2006.0,4,0.0,0.0,5.0,0.0,0.0
3874,598334.9066666666,476173.8603174603,2006.0,5,0.0,0.0,0.0,5.0,0.0
3875,598334.9066666666,476173.8603174603,2006.0,6,0.0,0.0,0.0,0.0,0.0
3876,598334.9066666666,476173.8603174603,2006.0,7,0.0,0.0,0.0,0.0,0.0
3877,598334.9066666666,476173.8603174603,2006.0,8,0.0,0.0,0.0,0.0,5.0
3878,598334.9066666666,476173.8603174603,2006.0,9,0.0,0.0,0.0,0.0,0.0
3879,598334.9066666666,476173.8603174603,2006.0,10,0.0,0.0,0.0,0.0,0.0
3880,598334.9066666666,476173.8603174603,2006.0,11,21.0,0.0,0.0,0.0,0.0
3881,598334.9066666666,476173.8603174603,2006.0,12,0.0,21.0,0.0,0.0,0.0
3882,598334.9066666666,476173.8603174603,2007.0,1,0.0,0.0,21.0,0.0,0.0
3883,598334.9066666666,476173.8603174603,2007.0,2,0.0,0.0,0.0,21.0,0.0
3884,598334.9066666666,476173.8603174603,2007.0,3,0.0,0.0,0.0,0.0,0.0
3885,598334.9066666666,476173.8603174603,2007.0,4,22.0,0.0,0.0,0.0,0.0
3886,598334.9066666666,476173.8603174603,2007.0,5,0.0,22.0,0.0,0.0,21.0
3887,598334.9066666666,476173.8603174603,2007.0,6,0.0,0.0,22.0,0.0,0.0
3888,598334.9066666666,476173.8603174603,2007.0,7,0.0,0.0,0.0,22.0,0.0
3889,598334.9066666666,476173.8603174603,2007.0,8,182.0,0.0,0.0,0.0,0.0
3890,598334.9066666666,476173.8603174603,2007.0,9,0.0,182.0,0.0,0.0,0.0
3891,598334.9066666666,476173.8603174603,2007.0,10,0.0,0.0,182.0,0.0,22.0
3892,598334.9066666666,476173.8603174603,2007.0,11,0.0,0.0,0.0,182.0,0.0
3893,598334.9066666666,476173.8603174603,2007.0,12,0.0,0.0,0.0,0.0,0.0
3894,598334.9066666666,476173.8603174603,2008.0,1,0.0,0.0,0.0,0.0,0.0
3895,598334.9066666666,476173.8603174603,2008.0,2,0.0,0.0,0.0,0.0,182.0
3896,598334.9066666666,476173.8603174603,2008.0,3,0.0,0.0,0.0,0.0,0.0
3897,598334.9066666666,476173.8603174603,2008.0,4,0.0,0.0,0.0,0.0,0.0
3898,598334.9066666666,476173.8603174603,2008.0,5,0.0,0.0,0.0,0.0,0.0
3899,598334.9066666666,476173.8603174603,2008.0,6,0.0,0.0,0.0,0.0,0.0
3900,598334.9066666666,476173.8603174603,2008.0,7,0.0,0.0,0.0,0.0,0.0
3901,598334.9066666666,476173.8603174603,2008.0,8,46.0,0.0,0.0,0.0,0.0
3902,598334.9066666666,476173.8603174603,2008.0,9,0.0,46.0,0.0,0.0,0.0
3903,598334.9066666666,476173.8603174603,2008.0,10,0.0,0.0,46.0,0.0,0.0
3904,598334.9066666666,476173.8603174603,2008.0,11,0.0,0.0,0.0,46.0,0.0
3905,598334.9066666666,476173.8603174603,2008.0,12,0.0,0.0,0.0,0.0,0.0
3906,598334.9066666666,476173.8603174603,2009.0,1,0.0,0.0,0.0,0.0,0.0
3907,598334.9066666666,476173.8603174603,2009.0,2,0.0,0.0,0.0,0.0,46.0
3908,598334.9066666666,476173.8603174603,2009.0,3,0.0,0.0,0.0,0.0,0.0
3909,598334.9066666666,476173.8603174603,2009.0,4,0.0,0.0,0.0,0.0,0.0
3910,598334.9066666666,476173.8603174603,2009.0,5,150.0,0.0,0.0,0.0,0.0
3911,598334.9066666666,476173.8603174603,2009.0,6,0.0,150.0,0.0,0.0,0.0
3912,598334.9066666666,476173.8603174603,2009.0,7,0.0,0.0,150.0,0.0,0.0
3913,598334.9066666666,476173.8603174603,2009.0,8,0.0,0.0,0.0,150.0,0.0
3914,598334.9066666666,476173.8603174603,2009.0,9,24.0,0.0,0.0,0.0,0.0
3915,598334.9066666666,476173.8603174603,2009.0,10,0.0,24.0,0.0,0.0,0.0
3916,598334.9066666666,476173.8603174603,2009.0,11,0.0,0.0,24.0,0.0,150.0
3917,598334.9066666666,476173.8603174603,2009.0,12,0.0,0.0,0.0,24.0,0.0
3918,598334.9066666666,476173.8603174603,2010.0,1,0.0,0.0,0.0,0.0,0.0
3919,598334.9066666666,476173.8603174603,2010.0,2,0.0,0.0,0.0,0.0,0.0
3920,598334.9066666666,476173.8603174603,2010.0,3,0.0,0.0,0.0,0.0,24.0
3921,598334.9066666666,476173.8603174603,2010.0,4,0.0,0.0,0.0,0.0,0.0
3922,598334.9066666666,476173.8603174603,2010.0,5,0.0,0.0,0.0,0.0,0.0
3923,598334.9066666666,476173.8603174603,2010.0,6,0.0,0.0,0.0,0.0,0.0
3924,598334.9066666666,476173.8603174603,2010.0,7,0.0,0.0,0.0,0.0,0.0
3925,598334.9066666666,476173.8603174603,2010.0,8,5.0,0.0,0.0,0.0,0.0
3926,598334.9066666666,476173.8603174603,2010.0,9,0.0,5.0,0.0,0.0,0.0
3927,598334.9066666666,476173.8603174603,2010.0,10,0.0,0.0,5.0,0.0,0.0
3928,598334.9066666666,476173.8603174603,2010.0,11,0.0,0.0,0.0,5.0,0.0
3929,598334.9066666666,476173.8603174603,2010.0,12,0.0,0.0,0.0,0.0,0.0
3930,598334.9066666666,476173.8603174603,2011.0,1,0.0,0.0,0.0,0.0,0.0
3931,598334.9066666666,476173.8603174603,2011.0,2,0.0,0.0,0.0,0.0,5.0
3932,598334.9066666666,476173.8603174603,2011.0,3,0.0,0.0,0.0,0.0,0.0
3933,598334.9066666666,476173.8603174603,2011.0,4,0.0,0.0,0.0,0.0,0.0
3934,598334.9066666666,476173.8603174603,2011.0,5,0.0,0.0,0.0,0.0,0.0
3935,598334.9066666666,476173.8603174603,2011.0,6,0.0,0.0,0.0,0.0,0.0
3936,598334.9066666666,476173.8603174603,2011.0,7,0.0,0.0,0.0,0.0,0.0
3937,598334.9066666666,476173.8603174603,2011.0,8,0.0,0.0,0.0,0.0,0.0
3938,598334.9066666666,476173.8603174603,2011.0,9,0.0,0.0,0.0,0.0,0.0
3939,598334.9066666666,476173.8603174603,2011.0,10,0.0,0.0,0.0,0.0,0.0
3940,598334.9066666666,476173.8603174603,2011.0,11,0.0,0.0,0.0,0.0,0.0
3941,598334.9066666666,476173.8603174603,2011.0,12,0.0,0.0,0.0,0.0,0.0
3942,598334.9066666666,476173.8603174603,2012.0,1,0.0,0.0,0.0,0.0,0.0
3943,598334.9066666666,476173.8603174603,2012.0,2,0.0,0.0,0.0,0.0,0.0
3944,598334.9066666666,476173.8603174603,2012.0,3,0.0,0.0,0.0,0.0,0.0
3945,598334.9066666666,476173.8603174603,2012.0,4,30.0,0.0,0.0,0.0,0.0
3946,598334.9066666666,476173.8603174603,2012.0,5,40.0,30.0,0.0,0.0,0.0
3947,598334.9066666666,476173.8603174603,2012.0,6,0.0,40.0,30.0,0.0,0.0
3948,598334.9066666666,476173.8603174603,2012.0,7,0.0,0.0,40.0,30.0,0.0
3949,598334.9066666666,476173.8603174603,2012.0,8,7.0,0.0,0.0,40.0,0.0
