,Pais_vendedor,industria,Año,Mes,Monto
5591,América del Norte,Industrias Extractivas,2008,Octubre,4494547.0
5592,América del Norte,Industrias Extractivas,2008,Noviembre,1216213.0
5593,América del Norte,Industrias Extractivas,2008,Diciembre,1015056.0
5594,América del Norte,Industrias Extractivas,2009,Enero,4363875.0
5595,América del Norte,Industrias Extractivas,2009,Febrero,980460.0
5596,América del Norte,Industrias Extractivas,2009,Marzo,1089700.0
5597,América del Norte,Industrias Extractivas,2009,Abril,1047439.0
5598,América del Norte,Industrias Extractivas,2009,Mayo,1014298.0
5599,América del Norte,Industrias Extractivas,2009,Junio,1856191.0
5600,América del Norte,Industrias Extractivas,2009,Julio,4308665.0
5601,América del Norte,Industrias Extractivas,2009,Agosto,1183734.0
5602,América del Norte,Industrias Extractivas,2009,Septiembre,913811.0
5603,América del Norte,Industrias Extractivas,2009,Octubre,1289483.0
5604,América del Norte,Industrias Extractivas,2009,Noviembre,696106.0
5605,América del Norte,Industrias Extractivas,2009,Diciembre,526390.0
5606,América del Norte,Industrias Extractivas,2010,Enero,3037310.0
5607,América del Norte,Industrias Extractivas,2010,Febrero,1012932.0
5608,América del Norte,Industrias Extractivas,2010,Marzo,1092881.0
5609,América del Norte,Industrias Extractivas,2010,Abril,1411211.0
5610,América del Norte,Industrias Extractivas,2010,Mayo,782720.0
5611,América del Norte,Industrias Extractivas,2010,Junio,1257561.0
5612,América del Norte,Industrias Extractivas,2010,Julio,3361547.0
5613,América del Norte,Industrias Extractivas,2010,Agosto,1239361.0
5614,América del Norte,Industrias Extractivas,2010,Septiembre,1262154.0
5615,América del Norte,Industrias Extractivas,2010,Octubre,7906535.0
5616,América del Norte,Industrias Extractivas,2010,Noviembre,1101679.0
5617,América del Norte,Industrias Extractivas,2010,Diciembre,939618.0
5618,América del Norte,Industrias Extractivas,2011,Enero,1800630.0
5619,América del Norte,Industrias Extractivas,2011,Febrero,1484533.0
5620,América del Norte,Industrias Extractivas,2011,Marzo,1437578.0
5621,América del Norte,Industrias Extractivas,2011,Abril,4954490.0
5622,América del Norte,Industrias Extractivas,2011,Mayo,1462273.0
5623,América del Norte,Industrias Extractivas,2011,Junio,3676665.0
5624,América del Norte,Industrias Extractivas,2011,Julio,1486490.0
5625,América del Norte,Industrias Extractivas,2011,Agosto,3637221.0
5626,América del Norte,Industrias Extractivas,2011,Septiembre,7238643.0
5627,América del Norte,Industrias Extractivas,2011,Octubre,1520726.0
5628,América del Norte,Industrias Extractivas,2011,Noviembre,7695731.0
5629,América del Norte,Industrias Extractivas,2011,Diciembre,1460850.0
5630,América del Norte,Industrias Extractivas,2012,Enero,11960873.0
5631,América del Norte,Industrias Extractivas,2012,Febrero,989127.0
5632,América del Norte,Industrias Extractivas,2012,Marzo,2442891.0
5633,América del Norte,Industrias Extractivas,2012,Abril,1858583.0
5634,América del Norte,Industrias Extractivas,2012,Mayo,1526660.0
5635,América del Norte,Industrias Extractivas,2012,Junio,2422032.0
5636,América del Norte,Industrias Extractivas,2012,Julio,8164077.0
5637,América del Norte,Industrias Extractivas,2012,Agosto,8264151.0
5638,América del Norte,Industrias Extractivas,2012,Septiembre,7437212.0
5639,América del Norte,Industrias Extractivas,2012,Octubre,3835525.0
5640,América del Norte,Industrias Extractivas,2012,Noviembre,1937971.0
5641,América del Norte,Industrias Extractivas,2012,Diciembre,18630128.0
5642,América del Norte,Industrias Extractivas,2013,Enero,2161648.0
5643,América del Norte,Industrias Extractivas,2013,Febrero,1152045.0
5644,América del Norte,Industrias Extractivas,2013,Marzo,1665558.0
5645,América del Norte,Industrias Extractivas,2013,Abril,1399942.0
5646,América del Norte,Industrias Extractivas,2013,Mayo,1237573.0
5647,América del Norte,Industrias Extractivas,2013,Junio,4209996.0
5648,América del Norte,Industrias Extractivas,2013,Julio,2419742.0
5649,América del Norte,Industrias Extractivas,2013,Agosto,4864650.0
5650,América del Norte,Industrias Extractivas,2013,Septiembre,2775570.0
5651,América del Norte,Industrias Extractivas,2013,Octubre,15379876.0
5652,América del Norte,Industrias Extractivas,2013,Noviembre,1515782.0
5653,América del Norte,Industrias Extractivas,2013,Diciembre,8608083.0
5654,América del Norte,Industrias Extractivas,2014,Enero,19684634.0
5655,América del Norte,Industrias Extractivas,2014,Febrero,12641980.0
5656,América del Norte,Industrias Extractivas,2014,Marzo,16235785.0
5657,América del Norte,Industrias Extractivas,2014,Abril,18227431.0
5658,América del Norte,Industrias Extractivas,2014,Mayo,13311310.0
5659,América del Norte,Industrias Extractivas,2014,Junio,15980360.0
5660,América del Norte,Industrias Extractivas,2014,Julio,14411497.0
5661,América del Norte,Industrias Extractivas,2014,Agosto,14257340.0
5662,América del Norte,Industrias Extractivas,2014,Septiembre,11791612.0
5663,América del Norte,Industrias Extractivas,2014,Octubre,11517459.0
5664,América del Norte,Industrias Extractivas,2014,Noviembre,10834822.0
5665,América del Norte,Industrias Extractivas,2014,Diciembre,16897768.0
5666,América del Norte,Industrias Extractivas,2015,Enero,15977489.0
5667,América del Norte,Industrias Extractivas,2015,Febrero,8511616.0
5668,América del Norte,Industrias Extractivas,2015,Marzo,8426429.0
5669,América del Norte,Industrias Extractivas,2015,Abril,10432126.0
5670,América del Norte,Industrias Extractivas,2015,Mayo,10962407.0
5671,América del Norte,Industrias Extractivas,2015,Junio,6635793.0
5672,América del Norte,Industrias Extractivas,2015,Julio,8517397.0
5673,América del Norte,Industrias Extractivas,2015,Agosto,3242900.0
5674,América del Norte,Industrias Extractivas,2015,Septiembre,4819222.0
5675,América del Norte,Industrias Extractivas,2015,Octubre,8299920.0
5676,América del Norte,Industrias Extractivas,2015,Noviembre,2112707.0
5677,América del Norte,Industrias Extractivas,2015,Diciembre,8597998.0
5678,América del Norte,Industrias Extractivas,2016,Enero,2498707.0
5679,América del Norte,Industrias Extractivas,2016,Febrero,1267374.0
5680,América del Norte,Industrias Extractivas,2016,Marzo,5981468.0
5681,América del Norte,Industrias Extractivas,2016,Abril,5566573.0
5682,América del Norte,Industrias Extractivas,2016,Mayo,2722356.0
5683,América del Norte,Industrias Extractivas,2016,Junio,3527157.0
5684,América del Norte,Industrias Extractivas,2016,Julio,3958922.0
5685,América del Norte,Industrias Extractivas,2016,Agosto,5668403.0
5686,América del Norte,Industrias Extractivas,2016,Septiembre,7815812.0
5687,América del Norte,Industrias Extractivas,2016,Octubre,10931045.0
5688,América del Norte,Industrias Extractivas,2016,Noviembre,8587855.0
5689,América del Norte,Industrias Extractivas,2016,Diciembre,6082357.0
5690,América del Norte,Industrias Extractivas,2017,Enero,3703540.0
5691,América del Norte,Industrias Extractivas,2017,Febrero,2327408.0
5692,América del Norte,Industrias Extractivas,2017,Marzo,2325017.0
5693,América del Norte,Industrias Extractivas,2017,Abril,5666783.0
5694,América del Norte,Industrias Extractivas,2017,Mayo,2961989.0
5695,América del Norte,Industrias Extractivas,2017,Junio,2758214.0
5696,América del Norte,Industrias Extractivas,2017,Julio,1207457.0
5697,América del Norte,Agricultura y Silvicultura,2000,Enero,8572891.0
5698,América del Norte,Agricultura y Silvicultura,2000,Febrero,26464878.0
5699,América del Norte,Agricultura y Silvicultura,2000,Marzo,27264853.0
5700,América del Norte,Agricultura y Silvicultura,2000,Abril,19148995.0
5701,América del Norte,Agricultura y Silvicultura,2000,Mayo,25487703.0
5702,América del Norte,Agricultura y Silvicultura,2000,Junio,21819327.0
5703,América del Norte,Agricultura y Silvicultura,2000,Julio,20171329.0
5704,América del Norte,Agricultura y Silvicultura,2000,Agosto,31379402.0
5705,América del Norte,Agricultura y Silvicultura,2000,Septiembre,24303987.0
5706,América del Norte,Agricultura y Silvicultura,2000,Octubre,21724070.0
5707,América del Norte,Agricultura y Silvicultura,2000,Noviembre,28716012.0
5708,América del Norte,Agricultura y Silvicultura,2000,Diciembre,45512127.0
5709,América del Norte,Agricultura y Silvicultura,2001,Enero,19943654.0
5710,América del Norte,Agricultura y Silvicultura,2001,Febrero,20352701.0
5711,América del Norte,Agricultura y Silvicultura,2001,Marzo,56689654.0
5712,América del Norte,Agricultura y Silvicultura,2001,Abril,24450344.0
5713,América del Norte,Agricultura y Silvicultura,2001,Mayo,22466378.0
5714,América del Norte,Agricultura y Silvicultura,2001,Junio,17151996.0
5715,América del Norte,Agricultura y Silvicultura,2001,Julio,20008364.0
5716,América del Norte,Agricultura y Silvicultura,2001,Agosto,31184658.0
5717,América del Norte,Agricultura y Silvicultura,2001,Septiembre,26339601.0
5718,América del Norte,Agricultura y Silvicultura,2001,Octubre,52683296.0
5719,América del Norte,Agricultura y Silvicultura,2001,Noviembre,39593161.0
5720,América del Norte,Agricultura y Silvicultura,2001,Diciembre,41331281.0
5721,América del Norte,Agricultura y Silvicultura,2002,Enero,12960160.0
5722,América del Norte,Agricultura y Silvicultura,2002,Febrero,18404069.0
5723,América del Norte,Agricultura y Silvicultura,2002,Marzo,61082711.0
5724,América del Norte,Agricultura y Silvicultura,2002,Abril,18453997.0
5725,América del Norte,Agricultura y Silvicultura,2002,Mayo,13332909.0
5726,América del Norte,Agricultura y Silvicultura,2002,Junio,22552266.0
5727,América del Norte,Agricultura y Silvicultura,2002,Julio,11531007.0
5728,América del Norte,Agricultura y Silvicultura,2002,Agosto,23600055.0
5729,América del Norte,Agricultura y Silvicultura,2002,Septiembre,28473384.0
5730,América del Norte,Agricultura y Silvicultura,2002,Octubre,44315469.0
5731,América del Norte,Agricultura y Silvicultura,2002,Noviembre,40783073.0
5732,América del Norte,Agricultura y Silvicultura,2002,Diciembre,77969292.0
5733,América del Norte,Agricultura y Silvicultura,2003,Enero,14617598.0
5734,América del Norte,Agricultura y Silvicultura,2003,Febrero,20389798.0
5735,América del Norte,Agricultura y Silvicultura,2003,Marzo,21780584.0
5736,América del Norte,Agricultura y Silvicultura,2003,Abril,27520686.0
5737,América del Norte,Agricultura y Silvicultura,2003,Mayo,22880482.0
5738,América del Norte,Agricultura y Silvicultura,2003,Junio,25276248.0
5739,América del Norte,Agricultura y Silvicultura,2003,Julio,28897300.0
5740,América del Norte,Agricultura y Silvicultura,2003,Agosto,23948978.0
5741,América del Norte,Agricultura y Silvicultura,2003,Septiembre,41343546.0
5742,América del Norte,Agricultura y Silvicultura,2003,Octubre,53867603.0
5743,América del Norte,Agricultura y Silvicultura,2003,Noviembre,60326853.0
5744,América del Norte,Agricultura y Silvicultura,2003,Diciembre,69759323.0
5745,América del Norte,Agricultura y Silvicultura,2004,Enero,12737585.0
5746,América del Norte,Agricultura y Silvicultura,2004,Febrero,15492159.0
5747,América del Norte,Agricultura y Silvicultura,2004,Marzo,29205108.0
5748,América del Norte,Agricultura y Silvicultura,2004,Abril,27774377.0
5749,América del Norte,Agricultura y Silvicultura,2004,Mayo,27143274.0
5750,América del Norte,Agricultura y Silvicultura,2004,Junio,30383258.0
5751,América del Norte,Agricultura y Silvicultura,2004,Julio,29104799.0
5752,América del Norte,Agricultura y Silvicultura,2004,Agosto,28500549.0
5753,América del Norte,Agricultura y Silvicultura,2004,Septiembre,16735006.0
5754,América del Norte,Agricultura y Silvicultura,2004,Octubre,35330977.0
5755,América del Norte,Agricultura y Silvicultura,2004,Noviembre,32191144.0
5756,América del Norte,Agricultura y Silvicultura,2004,Diciembre,37000075.0
5757,América del Norte,Agricultura y Silvicultura,2005,Enero,19464913.0
5758,América del Norte,Agricultura y Silvicultura,2005,Febrero,32997566.0
5759,América del Norte,Agricultura y Silvicultura,2005,Marzo,29485557.0
5760,América del Norte,Agricultura y Silvicultura,2005,Abril,41616191.0
5761,América del Norte,Agricultura y Silvicultura,2005,Mayo,29496509.0
5762,América del Norte,Agricultura y Silvicultura,2005,Junio,55334956.0
5763,América del Norte,Agricultura y Silvicultura,2005,Julio,44595066.0
5764,América del Norte,Agricultura y Silvicultura,2005,Agosto,40698502.0
5765,América del Norte,Agricultura y Silvicultura,2005,Septiembre,40019748.0
5766,América del Norte,Agricultura y Silvicultura,2005,Octubre,55880123.0
5767,América del Norte,Agricultura y Silvicultura,2005,Noviembre,57863284.0
5768,América del Norte,Agricultura y Silvicultura,2005,Diciembre,59627783.0
5769,América del Norte,Agricultura y Silvicultura,2006,Enero,19650180.0
5770,América del Norte,Agricultura y Silvicultura,2006,Febrero,53089323.0
5771,América del Norte,Agricultura y Silvicultura,2006,Marzo,28530804.0
5772,América del Norte,Agricultura y Silvicultura,2006,Abril,40051678.0
5773,América del Norte,Agricultura y Silvicultura,2006,Mayo,40456552.0
5774,América del Norte,Agricultura y Silvicultura,2006,Junio,37489240.0
5775,América del Norte,Agricultura y Silvicultura,2006,Julio,41214193.0
5776,América del Norte,Agricultura y Silvicultura,2006,Agosto,39754599.0
5777,América del Norte,Agricultura y Silvicultura,2006,Septiembre,47974313.0
5778,América del Norte,Agricultura y Silvicultura,2006,Octubre,50072152.0
5779,América del Norte,Agricultura y Silvicultura,2006,Noviembre,64827863.0
5780,América del Norte,Agricultura y Silvicultura,2006,Diciembre,68502188.0
5781,América del Norte,Agricultura y Silvicultura,2007,Enero,31872354.0
5782,América del Norte,Agricultura y Silvicultura,2007,Febrero,57056368.0
5783,América del Norte,Agricultura y Silvicultura,2007,Marzo,99649374.0
5784,América del Norte,Agricultura y Silvicultura,2007,Abril,0.0
5785,América del Norte,Agricultura y Silvicultura,2007,Mayo,113772658.0
5786,América del Norte,Agricultura y Silvicultura,2007,Junio,81197643.0
5787,América del Norte,Agricultura y Silvicultura,2007,Julio,85046016.0
5788,América del Norte,Agricultura y Silvicultura,2007,Agosto,103535120.0
5789,América del Norte,Agricultura y Silvicultura,2007,Septiembre,102975611.0
5790,América del Norte,Agricultura y Silvicultura,2007,Octubre,114211585.0
5791,América del Norte,Agricultura y Silvicultura,2007,Noviembre,126300495.0
5792,América del Norte,Agricultura y Silvicultura,2007,Diciembre,131144559.0
5793,América del Norte,Agricultura y Silvicultura,2008,Enero,94212040.0
5794,América del Norte,Agricultura y Silvicultura,2008,Febrero,81356171.0
5795,América del Norte,Agricultura y Silvicultura,2008,Marzo,134492398.0
5796,América del Norte,Agricultura y Silvicultura,2008,Abril,155963572.0
5797,América del Norte,Agricultura y Silvicultura,2008,Mayo,167581166.0
5798,América del Norte,Agricultura y Silvicultura,2008,Junio,113477207.0
5799,América del Norte,Agricultura y Silvicultura,2008,Julio,175915612.0
5800,América del Norte,Agricultura y Silvicultura,2008,Agosto,162967926.0
5801,América del Norte,Agricultura y Silvicultura,2008,Septiembre,60392637.0
5802,América del Norte,Agricultura y Silvicultura,2008,Octubre,195327531.0
5803,América del Norte,Agricultura y Silvicultura,2008,Noviembre,154837475.0
5804,América del Norte,Agricultura y Silvicultura,2008,Diciembre,90374332.0
5805,América del Norte,Agricultura y Silvicultura,2009,Enero,86918205.0
5806,América del Norte,Agricultura y Silvicultura,2009,Febrero,92657390.0
5807,América del Norte,Agricultura y Silvicultura,2009,Marzo,86644993.0
5808,América del Norte,Agricultura y Silvicultura,2009,Abril,98266389.0
5809,América del Norte,Agricultura y Silvicultura,2009,Mayo,79079440.0
5810,América del Norte,Agricultura y Silvicultura,2009,Junio,83544865.0
5811,América del Norte,Agricultura y Silvicultura,2009,Julio,126323610.0
5812,América del Norte,Agricultura y Silvicultura,2009,Agosto,108640203.0
5813,América del Norte,Agricultura y Silvicultura,2009,Septiembre,57980254.0
5814,América del Norte,Agricultura y Silvicultura,2009,Octubre,127922237.0
5815,América del Norte,Agricultura y Silvicultura,2009,Noviembre,82573369.0
5816,América del Norte,Agricultura y Silvicultura,2009,Diciembre,135559708.0
5817,América del Norte,Agricultura y Silvicultura,2010,Enero,50164626.0
5818,América del Norte,Agricultura y Silvicultura,2010,Febrero,120225829.0
5819,América del Norte,Agricultura y Silvicultura,2010,Marzo,185321776.0
5820,América del Norte,Agricultura y Silvicultura,2010,Abril,193033905.0
5821,América del Norte,Agricultura y Silvicultura,2010,Mayo,81858156.0
5822,América del Norte,Agricultura y Silvicultura,2010,Junio,72380856.0
5823,América del Norte,Agricultura y Silvicultura,2010,Julio,85895011.0
5824,América del Norte,Agricultura y Silvicultura,2010,Agosto,89058102.0
5825,América del Norte,Agricultura y Silvicultura,2010,Septiembre,108375635.0
5826,América del Norte,Agricultura y Silvicultura,2010,Octubre,169450021.0
5827,América del Norte,Agricultura y Silvicultura,2010,Noviembre,132627424.0
5828,América del Norte,Agricultura y Silvicultura,2010,Diciembre,172479092.0
5829,América del Norte,Agricultura y Silvicultura,2011,Enero,88861742.0
5830,América del Norte,Agricultura y Silvicultura,2011,Febrero,104374374.0
5831,América del Norte,Agricultura y Silvicultura,2011,Marzo,194788918.0
5832,América del Norte,Agricultura y Silvicultura,2011,Abril,174389141.0
5833,América del Norte,Agricultura y Silvicultura,2011,Mayo,160899257.0
5834,América del Norte,Agricultura y Silvicultura,2011,Junio,127456053.0
5835,América del Norte,Agricultura y Silvicultura,2011,Julio,135945694.0
5836,América del Norte,Agricultura y Silvicultura,2011,Agosto,157438730.0
5837,América del Norte,Agricultura y Silvicultura,2011,Septiembre,174321874.0
5838,América del Norte,Agricultura y Silvicultura,2011,Octubre,220245152.0
5839,América del Norte,Agricultura y Silvicultura,2011,Noviembre,188239200.0
5840,América del Norte,Agricultura y Silvicultura,2011,Diciembre,190113484.0
5841,América del Norte,Agricultura y Silvicultura,2012,Enero,140502044.0
5842,América del Norte,Agricultura y Silvicultura,2012,Febrero,210878044.0
5843,América del Norte,Agricultura y Silvicultura,2012,Marzo,133103980.0
5844,América del Norte,Agricultura y Silvicultura,2012,Abril,199990182.0
5845,América del Norte,Agricultura y Silvicultura,2012,Mayo,105010952.0
5846,América del Norte,Agricultura y Silvicultura,2012,Junio,97064142.0
5847,América del Norte,Agricultura y Silvicultura,2012,Julio,134589528.0
5848,América del Norte,Agricultura y Silvicultura,2012,Agosto,135925725.0
5849,América del Norte,Agricultura y Silvicultura,2012,Septiembre,122540902.0
5850,América del Norte,Agricultura y Silvicultura,2012,Octubre,241984180.0
5851,América del Norte,Agricultura y Silvicultura,2012,Noviembre,160207864.0
5852,América del Norte,Agricultura y Silvicultura,2012,Diciembre,151857397.0
5853,América del Norte,Agricultura y Silvicultura,2013,Enero,156900313.0
5854,América del Norte,Agricultura y Silvicultura,2013,Febrero,145304789.0
5855,América del Norte,Agricultura y Silvicultura,2013,Marzo,119592116.0
5856,América del Norte,Agricultura y Silvicultura,2013,Abril,166580802.0
5857,América del Norte,Agricultura y Silvicultura,2013,Mayo,129447869.0
5858,América del Norte,Agricultura y Silvicultura,2013,Junio,101766979.0
5859,América del Norte,Agricultura y Silvicultura,2013,Julio,95233443.0
5860,América del Norte,Agricultura y Silvicultura,2013,Agosto,64194621.0
5861,América del Norte,Agricultura y Silvicultura,2013,Septiembre,66629813.0
5862,América del Norte,Agricultura y Silvicultura,2013,Octubre,204167808.0
5863,América del Norte,Agricultura y Silvicultura,2013,Noviembre,124164404.0
5864,América del Norte,Agricultura y Silvicultura,2013,Diciembre,91056066.0
5865,América del Norte,Agricultura y Silvicultura,2014,Enero,27515583.0
5866,América del Norte,Agricultura y Silvicultura,2014,Febrero,50246360.0
5867,América del Norte,Agricultura y Silvicultura,2014,Marzo,34431519.0
5868,América del Norte,Agricultura y Silvicultura,2014,Abril,91485354.0
5869,América del Norte,Agricultura y Silvicultura,2014,Mayo,59657808.0
5870,América del Norte,Agricultura y Silvicultura,2014,Junio,47209424.0
5871,América del Norte,Agricultura y Silvicultura,2014,Julio,51143854.0
5872,América del Norte,Agricultura y Silvicultura,2014,Agosto,62386413.0
5873,América del Norte,Agricultura y Silvicultura,2014,Septiembre,50735249.0
5874,América del Norte,Agricultura y Silvicultura,2014,Octubre,51601371.0
5875,América del Norte,Agricultura y Silvicultura,2014,Noviembre,33592769.0
5876,América del Norte,Agricultura y Silvicultura,2014,Diciembre,42153150.0
5877,América del Norte,Agricultura y Silvicultura,2015,Enero,38884922.0
5878,América del Norte,Agricultura y Silvicultura,2015,Febrero,60523591.0
5879,América del Norte,Agricultura y Silvicultura,2015,Marzo,32828475.0
5880,América del Norte,Agricultura y Silvicultura,2015,Abril,58623314.0
5881,América del Norte,Agricultura y Silvicultura,2015,Mayo,43796131.0
5882,América del Norte,Agricultura y Silvicultura,2015,Junio,54370628.0
5883,América del Norte,Agricultura y Silvicultura,2015,Julio,41951229.0
5884,América del Norte,Agricultura y Silvicultura,2015,Agosto,45711894.0
5885,América del Norte,Agricultura y Silvicultura,2015,Septiembre,54890741.0
5886,América del Norte,Agricultura y Silvicultura,2015,Octubre,46043163.0
5887,América del Norte,Agricultura y Silvicultura,2015,Noviembre,57592410.0
5888,América del Norte,Agricultura y Silvicultura,2015,Diciembre,43046780.0
5889,América del Norte,Agricultura y Silvicultura,2016,Enero,29254325.0
5890,América del Norte,Agricultura y Silvicultura,2016,Febrero,43563682.0
5891,América del Norte,Agricultura y Silvicultura,2016,Marzo,39354666.0
5892,América del Norte,Agricultura y Silvicultura,2016,Abril,61260290.0
5893,América del Norte,Agricultura y Silvicultura,2016,Mayo,62409626.0
5894,América del Norte,Agricultura y Silvicultura,2016,Junio,53956319.0
5895,América del Norte,Agricultura y Silvicultura,2016,Julio,48573276.0
5896,América del Norte,Agricultura y Silvicultura,2016,Agosto,39418013.0
5897,América del Norte,Agricultura y Silvicultura,2016,Septiembre,63892241.0
5898,América del Norte,Agricultura y Silvicultura,2016,Octubre,58555482.0
5899,América del Norte,Agricultura y Silvicultura,2016,Noviembre,69402043.0
5900,América del Norte,Agricultura y Silvicultura,2016,Diciembre,69985432.0
5901,América del Norte,Agricultura y Silvicultura,2017,Enero,23537750.0
5902,América del Norte,Agricultura y Silvicultura,2017,Febrero,86485748.0
5903,América del Norte,Agricultura y Silvicultura,2017,Marzo,105036019.0
5904,América del Norte,Agricultura y Silvicultura,2017,Abril,103655145.0
5905,América del Norte,Agricultura y Silvicultura,2017,Mayo,87197449.0
5906,América del Norte,Agricultura y Silvicultura,2017,Junio,68101961.0
5907,América del Norte,Agricultura y Silvicultura,2017,Julio,49537940.0
5908,América del Norte,Servicios y Productos no Clasificados,2000,Enero,7313903.0
5909,América del Norte,Servicios y Productos no Clasificados,2000,Febrero,6846046.0
5910,América del Norte,Servicios y Productos no Clasificados,2000,Marzo,57754091.0
5911,América del Norte,Servicios y Productos no Clasificados,2000,Abril,21590980.0
5912,América del Norte,Servicios y Productos no Clasificados,2000,Mayo,18998744.0
5913,América del Norte,Servicios y Productos no Clasificados,2000,Junio,7964805.0
5914,América del Norte,Servicios y Productos no Clasificados,2000,Julio,11585605.0
5915,América del Norte,Servicios y Productos no Clasificados,2000,Agosto,10911662.0
5916,América del Norte,Servicios y Productos no Clasificados,2000,Septiembre,4428189.0
5917,América del Norte,Servicios y Productos no Clasificados,2000,Octubre,7177916.0
5918,América del Norte,Servicios y Productos no Clasificados,2000,Noviembre,7094999.0
5919,América del Norte,Servicios y Productos no Clasificados,2000,Diciembre,20187718.0
5920,América del Norte,Servicios y Productos no Clasificados,2001,Enero,3690006.0
5921,América del Norte,Servicios y Productos no Clasificados,2001,Febrero,16080680.0
5922,América del Norte,Servicios y Productos no Clasificados,2001,Marzo,2995337.0
5923,América del Norte,Servicios y Productos no Clasificados,2001,Abril,328113.0
5924,América del Norte,Servicios y Productos no Clasificados,2001,Mayo,498233.0
5925,América del Norte,Servicios y Productos no Clasificados,2001,Junio,2056197.0
5926,América del Norte,Servicios y Productos no Clasificados,2001,Julio,1210217.0
5927,América del Norte,Servicios y Productos no Clasificados,2001,Agosto,1529221.0
5928,América del Norte,Servicios y Productos no Clasificados,2001,Septiembre,467207.0
5929,América del Norte,Servicios y Productos no Clasificados,2001,Octubre,712475.0
5930,América del Norte,Servicios y Productos no Clasificados,2001,Noviembre,1650182.0
5931,América del Norte,Servicios y Productos no Clasificados,2001,Diciembre,1096049.0
5932,América del Norte,Servicios y Productos no Clasificados,2002,Enero,219711.0
5933,América del Norte,Servicios y Productos no Clasificados,2002,Febrero,147818.0
5934,América del Norte,Servicios y Productos no Clasificados,2002,Marzo,37379.0
5935,América del Norte,Servicios y Productos no Clasificados,2002,Abril,114608.0
5936,América del Norte,Servicios y Productos no Clasificados,2002,Mayo,32745.0
5937,América del Norte,Servicios y Productos no Clasificados,2002,Junio,75686.0
5938,América del Norte,Servicios y Productos no Clasificados,2002,Julio,164762.0
5939,América del Norte,Servicios y Productos no Clasificados,2002,Agosto,847625.0
5940,América del Norte,Servicios y Productos no Clasificados,2002,Septiembre,734123.0
5941,América del Norte,Servicios y Productos no Clasificados,2002,Octubre,910136.0
5942,América del Norte,Servicios y Productos no Clasificados,2002,Noviembre,480499.0
5943,América del Norte,Servicios y Productos no Clasificados,2002,Diciembre,472096.0
5944,América del Norte,Servicios y Productos no Clasificados,2003,Enero,861337.0
5945,América del Norte,Servicios y Productos no Clasificados,2003,Febrero,54211.0
5946,América del Norte,Servicios y Productos no Clasificados,2003,Marzo,161299.0
5947,América del Norte,Servicios y Productos no Clasificados,2003,Abril,586864.0
5948,América del Norte,Servicios y Productos no Clasificados,2003,Mayo,442822.0
5949,América del Norte,Servicios y Productos no Clasificados,2003,Junio,40792.0
5950,América del Norte,Servicios y Productos no Clasificados,2003,Julio,219515.0
5951,América del Norte,Servicios y Productos no Clasificados,2003,Agosto,68638.0
5952,América del Norte,Servicios y Productos no Clasificados,2003,Septiembre,2521538.0
5953,América del Norte,Servicios y Productos no Clasificados,2003,Octubre,1356293.0
5954,América del Norte,Servicios y Productos no Clasificados,2003,Noviembre,880189.0
5955,América del Norte,Servicios y Productos no Clasificados,2003,Diciembre,352722.0
5956,América del Norte,Servicios y Productos no Clasificados,2004,Enero,214800.0
5957,América del Norte,Servicios y Productos no Clasificados,2004,Febrero,175937.0
5958,América del Norte,Servicios y Productos no Clasificados,2004,Marzo,2074648.0
5959,América del Norte,Servicios y Productos no Clasificados,2004,Abril,602944.0
5960,América del Norte,Servicios y Productos no Clasificados,2004,Mayo,1556883.0
5961,América del Norte,Servicios y Productos no Clasificados,2004,Junio,3037533.0
5962,América del Norte,Servicios y Productos no Clasificados,2004,Julio,1459263.0
5963,América del Norte,Servicios y Productos no Clasificados,2004,Agosto,1390200.0
5964,América del Norte,Servicios y Productos no Clasificados,2004,Septiembre,6987522.0
5965,América del Norte,Servicios y Productos no Clasificados,2004,Octubre,2123379.0
5966,América del Norte,Servicios y Productos no Clasificados,2004,Noviembre,6738158.0
5967,América del Norte,Servicios y Productos no Clasificados,2004,Diciembre,8095955.0
5968,América del Norte,Servicios y Productos no Clasificados,2005,Enero,7386815.0
5969,América del Norte,Servicios y Productos no Clasificados,2005,Febrero,6672204.0
5970,América del Norte,Servicios y Productos no Clasificados,2005,Marzo,7242970.0
5971,América del Norte,Servicios y Productos no Clasificados,2005,Abril,7181188.0
5972,América del Norte,Servicios y Productos no Clasificados,2005,Mayo,7542678.0
5973,América del Norte,Servicios y Productos no Clasificados,2005,Junio,3114705.0
5974,América del Norte,Servicios y Productos no Clasificados,2005,Julio,6714228.0
5975,América del Norte,Servicios y Productos no Clasificados,2005,Agosto,6207892.0
5976,América del Norte,Servicios y Productos no Clasificados,2005,Septiembre,3768406.0
5977,América del Norte,Servicios y Productos no Clasificados,2005,Octubre,4677798.0
5978,América del Norte,Servicios y Productos no Clasificados,2005,Noviembre,4142450.0
5979,América del Norte,Servicios y Productos no Clasificados,2005,Diciembre,1896513.0
5980,América del Norte,Servicios y Productos no Clasificados,2006,Enero,396975.0
5981,América del Norte,Servicios y Productos no Clasificados,2006,Febrero,381900.0
5982,América del Norte,Servicios y Productos no Clasificados,2006,Marzo,728488.0
5983,América del Norte,Servicios y Productos no Clasificados,2006,Abril,786281.0
5984,América del Norte,Servicios y Productos no Clasificados,2006,Mayo,1538034.0
5985,América del Norte,Servicios y Productos no Clasificados,2006,Junio,2083020.0
